food,adulterant_or_substitute,effect,chain_class,food_adulterant_news_articles,adulterant_effect_news_articles,same_article_direct_chain_articles,same_snippet_direct_chain_articles,same_article_context_articles,fssai_food_adulterant_rows,fssai_adulterant_effect_rows,mean_food_adulterant_confidence,mean_adulterant_effect_confidence,conservative_chain_confidence,chain_support_score,example_article_id,example_article_url,example_food_adulterant_evidence,example_adulterant_effect_evidence,interpretation
Milk,detergent,vomiting,directly joined in the same article,35,1,1,0,4,0,0,0.9231,0.9,0.9,3.2972,2bc11203-0268-4c4a-9fe6-c168449ca3cf,https://www.livemint.com/economy/the-evolution-of-india-s-fake-milk-industry-11782121657013.html,"adulterators frequently mixed in substances such as urea, detergent","Chemicals such as urea, detergents and caustic soda can cause stomach irritation, vomiting and diarrhoea",reported or repository-inferred association; not epidemiological proof of causation
Milk,detergent,diarrhoea,directly joined in the same article,35,1,1,0,3,0,0,0.9231,0.9,0.9,3.2972,2bc11203-0268-4c4a-9fe6-c168449ca3cf,https://www.livemint.com/economy/the-evolution-of-india-s-fake-milk-industry-11782121657013.html,"adulterators frequently mixed in substances such as urea, detergent","Chemicals such as urea, detergents and caustic soda can cause stomach irritation, vomiting and diarrhoea",reported or repository-inferred association; not epidemiological proof of causation
Milk,detergent,irritate the digestive tract,directly joined in the same article,35,1,1,1,1,0,0,0.9231,0.9,0.9,3.2972,milk-2d4c6eb27aa0b942,https://nagalandpost.com/unsafe-at-every-bite-indias-silent-food-safety-epidemic/,"Common adulterants found in milk and milk-based products, such as paneer, curd, and sweets, include detergent",Detergents... can irritate the digestive tract,reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,hospitalising 15 persons,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.9,0.9,3.2738,53fc2aa4-9910-4f30-8573-76f088b6013f,https://www.deccanchronicle.com/southern-states/andhra-pradesh/forensics-lab-steps-in-over-adulterated-milk-tragedy-1939633,monoethylene glycol mixing with milk,monoethylene glycol mixing with milk and causing the death of four persons and hospitalising 15 persons,reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,kidney related problems,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.9,0.9,3.2738,milk-047fe14147939774,https://www.thehansindia.com/andhra-pradesh/nhrc-takes-serious-view-of-rights-violations-1059941,"milk was contaminated with ethylene glycol, a highly toxic industrial chemical","Investigations revealed that the milk was contaminated with ethylene glycol, a highly toxic industrial chemical. The victims included vulnerable groups such as children and senior citizens. As per official records, 20 people were admitted to various hospitals with Anuria and kidney-related problems.",reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,acute renal complications,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.9,0.9,3.2738,milk-4c3c21ca7e3edf72,https://www.deccanchronicle.com/southern-states/andhra-pradesh/nhrc-takes-suo-motu-cognisance-of-rajamahendravaram-milk-contamination-tragedy-1946419,milk supplied to more than 100 households had been contaminated with ethylene glycol,residents developed acute renal complications,reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,nervous system damage,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.9,0.9,3.2738,milk-bada5c236fb9c2ff,https://thelogicalindian.com/13-dead-after-consuming-toxic-milk-in-andhra-pradesh-dairy-supplying-106-families-under-investigation/,presence of ethylene glycol a toxic chemical commonly used in coolants in the milk supply,"Exposure to this chemical can lead to rapid organ damage, particularly affecting the kidneys and nervous system",reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,food poisoning,directly joined in the same article,34,1,1,1,1,0,0,0.9315,0.9,0.9,3.2738,milk-f15f75c19712ee99,https://www.hindustantimes.com/india-news/toll-from-adulterated-milk-in-andhra-pradesh-s-east-godavari-district-rises-to-6-101771989183570.html,"Varalakshmi Dairy was using ethylene glycol as the coolant at a refrigeration unit, which leaked and contaminated the milk supply",resulting in poisoning among consumers,reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,kidney damage,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.9,0.9,3.2738,milk-f27a9200b8298367,https://www.news18.com/cities/hyderabad-news/sweet-death-why-ethylene-glycol-an-antifreeze-chemical-is-lurking-in-andhras-milk-ws-l-9991605.html,confirmed the presence of a toxic substance — ethylene glycol — in the milk,deaths to multi-organ failure triggered by acute renal damage,reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,toxicity to humans if ingested,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.9,0.9,3.2738,milk-f27a9200b8298367,https://www.news18.com/cities/hyderabad-news/sweet-death-why-ethylene-glycol-an-antifreeze-chemical-is-lurking-in-andhras-milk-ws-l-9991605.html,confirmed the presence of a toxic substance — ethylene glycol — in the milk,it is highly toxic to humans if ingested,reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,metabolic acidosis,directly joined in the same article,34,1,1,0,0,0,0,0.9315,0.9,0.9,3.2738,milk-f27a9200b8298367,https://www.news18.com/cities/hyderabad-news/sweet-death-why-ethylene-glycol-an-antifreeze-chemical-is-lurking-in-andhras-milk-ws-l-9991605.html,confirmed the presence of a toxic substance — ethylene glycol — in the milk,"lead to metabolic acidosis, which means dangerously high acidity",reported or repository-inferred association; not epidemiological proof of causation
Milk,urea,gastrointestinal illness,directly joined in the same article,42,1,1,0,4,0,0,0.9286,0.85,0.85,3.2543,milk-3f1ab04360b80cfd,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Urea and detergent have also been found in milk,Adulterants like urea and detergents can be toxic,reported or repository-inferred association; not epidemiological proof of causation
Milk,urea,severe health risks,directly joined in the same article,42,1,1,1,0,0,0,0.9286,0.85,0.85,3.2543,milk-90b61558dc2a44b6,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,synthetic milk made from urea and starch,"Synthetic milk made from urea and starch was also discovered, posing severe health risks",reported or repository-inferred association; not epidemiological proof of causation
Milk,detergent,gastrointestinal discomfort,directly joined in the same article,35,1,1,1,0,0,0,0.9231,0.85,0.85,3.114,milk-2d4c6eb27aa0b942,https://nagalandpost.com/unsafe-at-every-bite-indias-silent-food-safety-epidemic/,"Common adulterants found in milk and milk-based products, such as paneer, curd, and sweets, include detergent",leading to issues such as gastrointestinal discomfort,reported or repository-inferred association; not epidemiological proof of causation
Milk,detergent,kidney damage,directly joined in the same article,35,1,1,1,2,0,0,0.9231,0.85,0.85,3.114,milk-601312c7904467a2,https://thelogicalindian.com/fssai-orders-nationwide-crackdown-on-adulterated-milk-paneer-and-khoya-amid-festive-season-health-fears/,adulterated milk ... targeting health risks from contaminants like detergents,"detergents for froth, urea for density, starch for thickness, and even formalin for preservation-each linked to severe health issues like kidney damage",reported or repository-inferred association; not epidemiological proof of causation
Milk,detergent,liver damage,directly joined in the same article,35,1,1,1,3,0,0,0.9231,0.85,0.85,3.114,oil-08739343ef4cafb5,https://www.freepressjournal.in/mumbai/detergent-urea-refined-oil-alleged-milk-adulteration-racket-busted-in-mumbais-andheri-viral-video-reveals-shocking-details,substances such as detergent powder... are being mixed to create milk-like liquid,"substances such as detergent powder, urea, soap solution, refined oil and other synthetic chemicals are being mixed to create milk-like liquid. Residents further claimed that one litre of original milk is allegedly diluted with water and chemicals to produce nearly double the quantity, which is then supplied daily to consumers. Supply Chain Under Scrutiny Locals alleged that milk packets do not reach consumers directly from authorised dairy centres. Instead, the original packets are reportedly diverted to private locations where adulteration takes place. The adulterated milk is then repackaged into fresh pouches and distributed in nearby areas. Health Risks Highlighted Medical experts warn that long-term consumption of adulterated milk can lead to serious health complications. These include kidney and liver damage, impaired growth in children, calcium deficiency in women, and chronic gastrointestinal, skin and eye-related disorders.",reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,health risks to diabetic patients,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.85,0.85,3.0919,milk-1242cdda07989a9a,https://www.deccanchronicle.com/southern-states/andhra-pradesh/rajamahendravaram-mp-urges-curb-on-hormone-injections-to-buffaloes-1939595,"ethylene glycol, may have leaked into the milk",ethylene glycol is particularly dangerous for diabetic patients,reported or repository-inferred association; not epidemiological proof of causation
Milk,ethylene glycol,inability to urinate,directly joined in the same article,34,1,1,1,0,0,0,0.9315,0.85,0.85,3.0919,milk-f27a9200b8298367,https://www.news18.com/cities/hyderabad-news/sweet-death-why-ethylene-glycol-an-antifreeze-chemical-is-lurking-in-andhras-milk-ws-l-9991605.html,confirmed the presence of a toxic substance — ethylene glycol — in the milk,reporting symptoms such as ... an inability to urinate,reported or repository-inferred association; not epidemiological proof of causation
Ghee,chemicals,serious health risks,directly joined in the same article,33,1,1,1,0,0,0,0.8485,0.85,0.8485,3.0638,5fa4530c-d60b-48c1-b6b2-371abff6d77a,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ttd-chairman-refutes-ysrcs-claim-of-clean-chit-in-laddu-ghee-case-1933848,charge sheet explicitly mentions the use of chemicals in the ghee,chemicals allegedly had been highly hazardous and posed serious health risks,reported or repository-inferred association; not epidemiological proof of causation
syrup,ethylene glycol,renal failure,directly joined in the same article,1,24,1,0,1,0,0,0.95,0.9177,0.9177,3.0581,milk-6cf8b965d0dba773,https://indianexpress.com/article/world/when-children-take-toxic-cough-syrup-and-live-9080098/,syrups ... contained ethylene glycol,toxic byproducts that damage the organs,reported or repository-inferred association; not epidemiological proof of causation
pharmaceutical grade propylene glycol,ethylene glycol,renal failure,directly joined in the same article,1,24,1,0,1,0,0,0.95,0.9177,0.9177,3.0581,milk-6cf8b965d0dba773,https://indianexpress.com/article/world/when-children-take-toxic-cough-syrup-and-live-9080098/,labels stated the drums held pharmaceutical grade propylene glycol,toxic byproducts that damage the organs,reported or repository-inferred association; not epidemiological proof of causation
Milk,unknown adulterant,death,directly joined in the same article,33,1,1,1,2,0,0,0.8397,0.9,0.8397,3.0321,milk-59bc00e49808b943,https://www.deccanchronicle.com/southern-states/andhra-pradesh/death-toll-in-toxic-milk-case-rises-to-17-1945474,adulterated milk incident,death toll in the adulterated milk incident rose to 17,reported or repository-inferred association; not epidemiological proof of causation
Milk,unknown adulterant,vomiting,directly joined in the same article,33,1,1,1,2,0,0,0.8397,0.9,0.8397,3.0321,milk-f87ad907347c5ac8,https://uttarbangasambad.com/adulterated-milk-deaths-andhra-pradesh-adulterated-milk-tragedy-13-dead-east-godavari/,ভেজাল দুধ (Adulterated Milk Deaths) পান করে অন্তত ১৩ জনের মৃত্যু হয়েছে,তাঁদের প্রত্যেকেরই বমি বমি ভাব,reported or repository-inferred association; not epidemiological proof of causation
Milk,unknown adulterant,urination problems,directly joined in the same article,33,1,1,1,0,0,0,0.8397,0.9,0.8397,3.0321,milk-f87ad907347c5ac8,https://uttarbangasambad.com/adulterated-milk-deaths-andhra-pradesh-adulterated-milk-tragedy-13-dead-east-godavari/,ভেজাল দুধ (Adulterated Milk Deaths) পান করে অন্তত ১৩ জনের মৃত্যু হয়েছে,মূত্রত্যাগের সমস্যার মতো উপসর্গ দেখা দেয়,reported or repository-inferred association; not epidemiological proof of causation
Milk,water,death,directly joined in the same article,26,4,1,1,2,0,0,0.9176,0.8667,0.8667,3.0303,milk-c9d34ca0c97e2a93,https://thelogicalindian.com/indore-water-crisis-nine-dead-as-sewage-contaminated-water-sickens-hundreds-officials-dismissed-probe-on/,consuming milk mixed with the contaminated water,died after consuming milk mixed with the contaminated water,reported or repository-inferred association; not epidemiological proof of causation
