edge_id,corpus,food_pool,source_id,snippet_id,source_file_or_url,food,food_surface,adulterant,adulterant_surface,relation,confidence,evidence_span,specific_candidate
e251e011eb17c00135b6,News,Ghee,0109eea0-3adc-4177-a6f7-e3bc31bf237d,0109eea0-3adc-4177-a6f7-e3bc31bf237d_chunk_0001,https://indianexpress.com/article/lifestyle/health/adulterated-ghee-ginger-garlic-paste-hyderabad-consume-10107480/,ginger garlic paste,ginger-garlic paste,preservatives,preservatives,hasadulterant,0.75,It may also contain artificial colours and preservatives to make it appear fresh,True
05d5b0122e5d01ca053e,News,Ghee,0109eea0-3adc-4177-a6f7-e3bc31bf237d,0109eea0-3adc-4177-a6f7-e3bc31bf237d_chunk_0001,https://indianexpress.com/article/lifestyle/health/adulterated-ghee-ginger-garlic-paste-hyderabad-consume-10107480/,ginger garlic paste,ginger-garlic paste,spoiled ginger,spoiled ginger,hasadulterant,0.8,"In some cases, spoiled or old ginger and garlic are reused",True
e809ffbefb2a3cbb1696,News,Ghee,0109eea0-3adc-4177-a6f7-e3bc31bf237d,0109eea0-3adc-4177-a6f7-e3bc31bf237d_chunk_0001,https://indianexpress.com/article/lifestyle/health/adulterated-ghee-ginger-garlic-paste-hyderabad-consume-10107480/,ginger garlic paste,ginger-garlic paste,spoiled garlic,spoiled garlic,hasadulterant,0.8,"In some cases, spoiled or old ginger and garlic are reused",True
7e6e5a3e6fbe8b3fe516,News,Ghee,0109eea0-3adc-4177-a6f7-e3bc31bf237d,0109eea0-3adc-4177-a6f7-e3bc31bf237d_chunk_0002,https://indianexpress.com/article/lifestyle/health/adulterated-ghee-ginger-garlic-paste-hyderabad-consume-10107480/,Ghee,ghee,vanaspati,vanaspati,hasadulterant,0.95,"ghee, she noted it is frequently adulterated with vanaspati",True
d62e52405c2398e4443d,News,Ghee,0109eea0-3adc-4177-a6f7-e3bc31bf237d,0109eea0-3adc-4177-a6f7-e3bc31bf237d_chunk_0002,https://indianexpress.com/article/lifestyle/health/adulterated-ghee-ginger-garlic-paste-hyderabad-consume-10107480/,Ghee,ghee,animal fat,animal fat,hasadulterant,0.95,"ghee, she noted it is frequently adulterated with vanaspati, animal fat",True
3112c2036106a60999ba,News,Ghee,0109eea0-3adc-4177-a6f7-e3bc31bf237d,0109eea0-3adc-4177-a6f7-e3bc31bf237d_chunk_0002,https://indianexpress.com/article/lifestyle/health/adulterated-ghee-ginger-garlic-paste-hyderabad-consume-10107480/,Ghee,ghee,starch,starch,hasadulterant,0.95,"ghee, she noted it is frequently adulterated with vanaspati, animal fat, starch",True
c76b1f01b10bbf066335,News,Ghee,0109eea0-3adc-4177-a6f7-e3bc31bf237d,0109eea0-3adc-4177-a6f7-e3bc31bf237d_chunk_0002,https://indianexpress.com/article/lifestyle/health/adulterated-ghee-ginger-garlic-paste-hyderabad-consume-10107480/,Ghee,ghee,artificial flavourings,artificial flavourings,hasadulterant,0.95,"ghee, she noted it is frequently adulterated with vanaspati, animal fat, starch, or artificial flavourings",True
b25a4ad576980d10b2a2,News,Ghee,0118c86d-fe92-4616-b53b-066a3faf5eab,0118c86d-fe92-4616-b53b-066a3faf5eab_chunk_0001,https://timesofindia.indiatimes.com/city/chandigarh/four-arrested-for-preparing-and-selling-spurious-desi-ghee/articleshow/124738787.cms,Ghee,spurious desi ghee,chemicals,chemicals,hasadulterant,0.95,mixing chemicals in Dalda ghee and refined oil,False
c03ddd79b7149102622d,News,Ghee,012810fa-376e-496d-b17f-9b02266afe91,012810fa-376e-496d-b17f-9b02266afe91_chunk_0001,https://www.hindustantimes.com/cities/delhi-news/delhi-police-busts-three-units-making-1-625-kg-of-fake-desi-ghee-six-held-101759447631631.html,Ghee,desi ghee,vanaspati,vanaspati ghee,hasadulterant,0.95,"mixing vanaspati ghee, cheap refined oil and chemical flavouring agents",True
63edaf166d819f823347,News,Ghee,012810fa-376e-496d-b17f-9b02266afe91,012810fa-376e-496d-b17f-9b02266afe91_chunk_0001,https://www.hindustantimes.com/cities/delhi-news/delhi-police-busts-three-units-making-1-625-kg-of-fake-desi-ghee-six-held-101759447631631.html,Ghee,desi ghee,cheap refined oil,cheap refined oil,hasadulterant,0.95,"mixing vanaspati ghee, cheap refined oil and chemical flavouring agents",True
cfbf34922d756090b0c8,News,Ghee,012810fa-376e-496d-b17f-9b02266afe91,012810fa-376e-496d-b17f-9b02266afe91_chunk_0001,https://www.hindustantimes.com/cities/delhi-news/delhi-police-busts-three-units-making-1-625-kg-of-fake-desi-ghee-six-held-101759447631631.html,Ghee,desi ghee,chemical flavouring agents,chemical flavouring agents,hasadulterant,0.95,"mixing vanaspati ghee, cheap refined oil and chemical flavouring agents",True
aeb4fdfbef2c6f042ce8,News,Ghee,012810fa-376e-496d-b17f-9b02266afe91,012810fa-376e-496d-b17f-9b02266afe91_chunk_0002,https://www.hindustantimes.com/cities/delhi-news/delhi-police-busts-three-units-making-1-625-kg-of-fake-desi-ghee-six-held-101759447631631.html,Ghee,desi ghee,vanaspati,vanaspati,hasadulterant,0.95,ghee was made by heating vanaspati (thick vegetable oil),True
d88d976af2009d2c51d9,News,Ghee,012810fa-376e-496d-b17f-9b02266afe91,012810fa-376e-496d-b17f-9b02266afe91_chunk_0002,https://www.hindustantimes.com/cities/delhi-news/delhi-police-busts-three-units-making-1-625-kg-of-fake-desi-ghee-six-held-101759447631631.html,Ghee,desi ghee,chemical flavouring agents,chemical flavouring agents,hasadulterant,0.95,mixing it with chemical flavouring agents,True
75505c3f8372950f2f31,News,Ghee,02ec3587-c210-4398-9d06-cbde29c506e8,02ec3587-c210-4398-9d06-cbde29c506e8_chunk_0001,https://www.bombaynews.net/news/274997747/ed-raids-nine-places-in-madhya-pradesh-over-export-of-adulterated-milk-products-in-india-6-countries-abroad,Milk,milk products,unspecified adulterant,unspecified adulterant,hasadulterant,0.85,export of adulterated milk products,False
c7320ead6a39a1612c7b,News,Ghee,030df41e-ccfc-4023-a026-89cc92bf3253,030df41e-ccfc-4023-a026-89cc92bf3253_chunk_0001,https://www.thehindubusinessline.com/news/tirupati-laddu-ghee-case-cbi-sit-names-36-accused-including-ttd-officials/article70548628.ece,Ghee,ghee,palm oil family,palmolein oil,hasadulterant,0.95,not at all ghee but chemically processed palmolein oil,True
0bc3eb25c2dda99a441b,News,Ghee,030df41e-ccfc-4023-a026-89cc92bf3253,030df41e-ccfc-4023-a026-89cc92bf3253_chunk_0001,https://www.thehindubusinessline.com/news/tirupati-laddu-ghee-case-cbi-sit-names-36-accused-including-ttd-officials/article70548628.ece,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.95,adulterated ghee was made by mixing ingredients such as palm oil,True
c7d884c07039be4d699e,News,Ghee,030df41e-ccfc-4023-a026-89cc92bf3253,030df41e-ccfc-4023-a026-89cc92bf3253_chunk_0001,https://www.thehindubusinessline.com/news/tirupati-laddu-ghee-case-cbi-sit-names-36-accused-including-ttd-officials/article70548628.ece,Ghee,ghee,palm oil family,palm kernel oil,hasadulterant,0.95,"adulterated ghee was made by mixing ingredients such as palm oil, palm kernel oil",True
74a51dad659dc85c4649,News,Ghee,030df41e-ccfc-4023-a026-89cc92bf3253,030df41e-ccfc-4023-a026-89cc92bf3253_chunk_0001,https://www.thehindubusinessline.com/news/tirupati-laddu-ghee-case-cbi-sit-names-36-accused-including-ttd-officials/article70548628.ece,Ghee,ghee,beta carotene,beta carotene,hasadulterant,0.9,chemicals such as beta carotene,True
1d809c91e51f9d22fb1e,News,Ghee,030df41e-ccfc-4023-a026-89cc92bf3253,030df41e-ccfc-4023-a026-89cc92bf3253_chunk_0001,https://www.thehindubusinessline.com/news/tirupati-laddu-ghee-case-cbi-sit-names-36-accused-including-ttd-officials/article70548628.ece,Ghee,ghee,acetic acid ester,acetic acid ester,hasadulterant,0.9,"chemicals such as beta carotene, acetic acid ester, ghee flavour and other adulterants were used to adjust lab test values and maintain aroma in the adulterated ghee",True
c4e01626abad4db3c1a8,News,Ghee,030df41e-ccfc-4023-a026-89cc92bf3253,030df41e-ccfc-4023-a026-89cc92bf3253_chunk_0001,https://www.thehindubusinessline.com/news/tirupati-laddu-ghee-case-cbi-sit-names-36-accused-including-ttd-officials/article70548628.ece,Ghee,ghee,ghee flavour,ghee flavour,hasadulterant,0.9,"acetic acid ester, ghee flavour and other adulterants",True
508ceb3f8d1485b757cb,News,Ghee,03ea9124-befd-4983-bcdc-147e3ed3bf73,03ea9124-befd-4983-bcdc-147e3ed3bf73_chunk_0001,https://www.thehindu.com/news/national/andhra-pradesh/ghee-adulteration-row-andhra-pradesh-endowments-minister-anam-ramanarayana-reddy-welcomes-constitution-of-sit-by-supreme-court/article68718457.ece,Tirupati laddu,Tirumala laddu prasadams,ghee,ghee,hasadulterant,0.75,alleged adulteration of ghee used in making the Tirumala laddu prasadams,True
0d8cd42f3c9dbd28f856,News,Ghee,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873_chunk_0001,https://www.thehindu.com/news/national/telangana/telangana-food-safety-department-demonstrates-methods-to-identify-adulterated-food/article70833242.ece,dried kiwi slices,dried kiwi slices,synthetic dyes,synthetic dyes,hasadulterant,0.85,vividly coloured dried kiwi slices,True
9b0f07de9eef4f2e8a6c,News,Ghee,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873_chunk_0001,https://www.thehindu.com/news/national/telangana/telangana-food-safety-department-demonstrates-methods-to-identify-adulterated-food/article70833242.ece,green peas,green peas,synthetic dyes,synthetic dyes,hasadulterant,0.9,fluorescent green peas,True
f84dd8770a9ea46c948e,News,Ghee,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873_chunk_0001,https://www.thehindu.com/news/national/telangana/telangana-food-safety-department-demonstrates-methods-to-identify-adulterated-food/article70833242.ece,confectionery items,confectionery items,synthetic dyes,synthetic dyes,hasadulterant,0.85,multi-coloured confectionery items,True
29fb27ce6b4fe458f4f8,News,Ghee,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873,0474b2bd-b79f-48d1-ba0c-b7db6a1fa873_chunk_0002,https://www.thehindu.com/news/national/telangana/telangana-food-safety-department-demonstrates-methods-to-identify-adulterated-food/article70833242.ece,Milk,milk,starch,starch,hasadulterant,0.95,presence of starch in milk can be detected,True
fe52c963210c8605fccc,News,Ghee,04c00967-a247-4802-b3c2-3f266885c385,04c00967-a247-4802-b3c2-3f266885c385_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/tirupati-laddu-row-madras-high-court-sets-aside-suspension-of-fssai-licence-of-dindigul-based-ar-dairy-food/article69582960.ece,Ghee,ghee,foreign fat,foreign fat,hasadulterant,0.9,"supplied ghee with foreign fat, instead of milk fat",True
1b76211d7c21bc3ff731,News,Ghee,04c00967-a247-4802-b3c2-3f266885c385,04c00967-a247-4802-b3c2-3f266885c385_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/tirupati-laddu-row-madras-high-court-sets-aside-suspension-of-fssai-licence-of-dindigul-based-ar-dairy-food/article69582960.ece,Milk,milk fat,foreign fat,foreign fat,issubstitutefor,0.9,"foreign fat, instead of milk fat",True
06d9633d9439c1b047d4,News,Ghee,04d8af9a-ebb5-4e14-b630-f5fddc40afd4,04d8af9a-ebb5-4e14-b630-f5fddc40afd4_chunk_0002,https://economictimes.indiatimes.com/news/economy/policy/vanishing-vanaspati-still-plays-an-outsized-role-in-calculation-of-wpi/articleshow/110040827.cms,Ghee,ghee,vanaspati,vanaspati,issubstitutefor,0.9,The cheaper alternative to ghee,True
c240b13c5a6c847fd819,News,Ghee,04d8af9a-ebb5-4e14-b630-f5fddc40afd4,04d8af9a-ebb5-4e14-b630-f5fddc40afd4_chunk_0003,https://economictimes.indiatimes.com/news/economy/policy/vanishing-vanaspati-still-plays-an-outsized-role-in-calculation-of-wpi/articleshow/110040827.cms,vanaspati,vanaspati,refined oils,refined oils,issubstitutefor,0.9,Refined oils replaced vanaspati in making jalebis,True
9f7d846404c188f35351,News,Ghee,04d8af9a-ebb5-4e14-b630-f5fddc40afd4,04d8af9a-ebb5-4e14-b630-f5fddc40afd4_chunk_0004,https://economictimes.indiatimes.com/news/economy/policy/vanishing-vanaspati-still-plays-an-outsized-role-in-calculation-of-wpi/articleshow/110040827.cms,hydrogenated vanaspati,hydrogenated vanaspati,trans fat,trans fat,hasadulterant,0.95,high levels of trans fats in hydrogenated vanaspati,True
790d01a586dd1dc88ecf,News,Ghee,05937ca4-de64-422f-ba56-878f6152027c,05937ca4-de64-422f-ba56-878f6152027c_chunk_0002,https://www.freepressjournal.in/indore/indore-news-3-dairy-licences-suspended-in-ghee-adulteration-crackdown,Ghee,ghee,unknown adulterant,unknown adulterant,hasadulterant,0.65,"Suspecting adulteration, 74 kg of ghee was seized",False
e4cdccb62cb0e6062066,News,Ghee,062b101b-b9c4-4511-831b-10bd576db960,062b101b-b9c4-4511-831b-10bd576db960_chunk_0001,https://www.newindianexpress.com/states/andhra-pradesh/2024/Sep/27/andhra-government-sets-up-sit-to-probe-ghee-adulteration,laddu prasadam,Laddu Prasadam,adulterated cow ghee,adulterated cow ghee,hasadulterant,0.8,alleged use of adulterated ghee in the preparation of Laddu Prasadam,True
f8b19af134768c5cc9ed,News,Ghee,063c2206-d0d3-4b7c-9742-f14ecc04ea10,063c2206-d0d3-4b7c-9742-f14ecc04ea10_chunk_0002,https://www.thehindu.com/news/national/after-oils-fssai-caps-transfats-in-foods/article33770655.ece,Ghee,ghee,trans fatty acids,trans fatty acids,hasadulterant,0.9,adulterated ghee which becomes solid at room temperature,True
f539fd1f002a98aaf3e2,News,Ghee,072fd7a9-d8b3-4e87-a48c-037226add178,072fd7a9-d8b3-4e87-a48c-037226add178_chunk_0001,https://www.newslaundry.com/2024/09/20/tirupati-laddu-ghee-adulteration-row-what-the-lab-reports-say,Ghee,ghee,soya bean fat,soya bean fat,hasadulterant,0.85,substances from soya bean,True
fb4f8cd979412ed39ff5,News,Ghee,072fd7a9-d8b3-4e87-a48c-037226add178,072fd7a9-d8b3-4e87-a48c-037226add178_chunk_0001,https://www.newslaundry.com/2024/09/20/tirupati-laddu-ghee-adulteration-row-what-the-lab-reports-say,Ghee,ghee,beef tallow,beef tallow,hasadulterant,0.9,animal fats like tallow,True
fd71382c466144041f2b,News,Ghee,072fd7a9-d8b3-4e87-a48c-037226add178,072fd7a9-d8b3-4e87-a48c-037226add178_chunk_0001,https://www.newslaundry.com/2024/09/20/tirupati-laddu-ghee-adulteration-row-what-the-lab-reports-say,Ghee,ghee,lard/pig fat,lard,hasadulterant,0.9,adulterated with many kinds of fats including animal fats like tallow and lard,True
e73f12b44df60102c3af,News,Ghee,072fd7a9-d8b3-4e87-a48c-037226add178,072fd7a9-d8b3-4e87-a48c-037226add178_chunk_0001,https://www.newslaundry.com/2024/09/20/tirupati-laddu-ghee-adulteration-row-what-the-lab-reports-say,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.85,substances from ... palm oil,True
527082be0b7a6abdefca,News,Ghee,072fd7a9-d8b3-4e87-a48c-037226add178,072fd7a9-d8b3-4e87-a48c-037226add178_chunk_0001,https://www.newslaundry.com/2024/09/20/tirupati-laddu-ghee-adulteration-row-what-the-lab-reports-say,Ghee,ghee,palm kernel fat,palm kernel fat,hasadulterant,0.85,"substances from soya bean, sunflower, rapeseed, olive, linseed, wheat germ, maize germ, cotton seed, fish oil, coconut, palm kernel fat",True
f570f5677cb28fc90fea,News,Ghee,072fd7a9-d8b3-4e87-a48c-037226add178,072fd7a9-d8b3-4e87-a48c-037226add178_chunk_0001,https://www.newslaundry.com/2024/09/20/tirupati-laddu-ghee-adulteration-row-what-the-lab-reports-say,Ghee,ghee,fish oil,fish oil,hasadulterant,0.85,"substances from soya bean, sunflower, rapeseed, olive, linseed, wheat germ, maize germ, cotton seed, fish oil",True
9c37e02812342f96a181,News,Ghee,08675130-4804-4198-9157-40e7f9a9d248,08675130-4804-4198-9157-40e7f9a9d248_chunk_0001,https://timesofindia.indiatimes.com/life-style/food-news/702-food-samples-revealed-paneer-as-the-most-adulterated-product/articleshow/120175050.cms,Paneer,paneer,harmful chemicals,harmful chemicals,hasadulterant,0.85,contained harmful chemicals,False
bfacadbbf28417d465c0,News,Ghee,08675130-4804-4198-9157-40e7f9a9d248,08675130-4804-4198-9157-40e7f9a9d248_chunk_0001,https://timesofindia.indiatimes.com/life-style/food-news/702-food-samples-revealed-paneer-as-the-most-adulterated-product/articleshow/120175050.cms,Paneer,paneer,unidentified liquid substances,unidentified liquid substances,hasadulterant,0.85,unidentified liquid substances,True
9851914f790b373ebcab,News,Ghee,08675130-4804-4198-9157-40e7f9a9d248,08675130-4804-4198-9157-40e7f9a9d248_chunk_0002,https://timesofindia.indiatimes.com/life-style/food-news/702-food-samples-revealed-paneer-as-the-most-adulterated-product/articleshow/120175050.cms,Paneer,paneer,starch,starch,hasadulterant,0.9,Most common adulterants used in paneer Starch,True
612680ee02dbe4bc2083,News,Ghee,08675130-4804-4198-9157-40e7f9a9d248,08675130-4804-4198-9157-40e7f9a9d248_chunk_0002,https://timesofindia.indiatimes.com/life-style/food-news/702-food-samples-revealed-paneer-as-the-most-adulterated-product/articleshow/120175050.cms,Paneer,paneer,detergent,detergents,hasadulterant,0.9,Detergents or Synthetic Milk: These are added in making low-quality or fake paneer,True
54ceca9bdddd028ffcc7,News,Ghee,08675130-4804-4198-9157-40e7f9a9d248,08675130-4804-4198-9157-40e7f9a9d248_chunk_0002,https://timesofindia.indiatimes.com/life-style/food-news/702-food-samples-revealed-paneer-as-the-most-adulterated-product/articleshow/120175050.cms,Paneer,paneer,urea,urea,hasadulterant,0.9,"Urea or Caustic Soda: This is commonly found in synthetic milk, which may be used to prepare adulterated paneer",True
c9a189a5b47eef607130,News,Ghee,08675130-4804-4198-9157-40e7f9a9d248,08675130-4804-4198-9157-40e7f9a9d248_chunk_0002,https://timesofindia.indiatimes.com/life-style/food-news/702-food-samples-revealed-paneer-as-the-most-adulterated-product/articleshow/120175050.cms,Paneer,paneer,formalin/formaldehyde,formalin,hasadulterant,0.9,Excessive Preservatives or Formalin: This is used to increase the shelf life of paneer,True
6ee1df987be1b43b415a,News,Ghee,08f4cf60-49b8-4ae7-a14f-b65e92003071,08f4cf60-49b8-4ae7-a14f-b65e92003071_chunk_0001,https://newstodaynet.com/2026/06/04/ed-conducts-multi-city-raids-in-ttd-ghee-adulteration-case/,Ghee,ghee,unspecified adulterant,unspecified adulterant,hasadulterant,0.85,supply of adulterated ghee to TTD,False
808594354c06c54d01e7,News,Ghee,0932679a-fe82-4a1e-949e-9d4fd17ed2a0,0932679a-fe82-4a1e-949e-9d4fd17ed2a0_chunk_0001,https://timesofindia.indiatimes.com/city/vijayawada/naidu-pawan-alleges-organised-conspiracy-behind-tirumala-laddu-ghee-adulteration/articleshow/128759552.cms,Tirupati laddu,Tirumala laddu,ghee,ghee,hasadulterant,0.95,adulteration of ghee used in preparing Tirumala laddu prasadam,True
