snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and dairy-based drinks,fflo:FoodCategory,,fflo:hasSubcategory,Milk and buttermilk (plain),fflo:FoodCategory,,0.95,1.1 Milk and dairy-based drinks... 1.1.1 Milk and buttermilk (plain)
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and buttermilk (plain),fflo:FoodCategory,,fflo:hasSubcategory,Milk (plain),fflo:FoodCategory,,0.95,1.1.1 Milk and buttermilk (plain)... 1.1.1.1 Milk (plain)
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and buttermilk (plain),fflo:FoodCategory,,fflo:hasSubcategory,Buttermilk (plain),fflo:FoodCategory,,0.95,1.1.1 Milk and buttermilk (plain)... 1.1.1.2 Buttermilk (plain)
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and dairy-based drinks,fflo:FoodCategory,,fflo:hasSubcategory,"Dairy-based drinks, flavoured and/or fermented",fflo:FoodCategory,,0.95,"1.1 Milk and dairy-based drinks... 1.1.2 Dairy-based drinks, flavoured and/or fermented"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,,fflo:hasDefinition,"Refers to ripened (including mould-ripened) cheese, including rind, or any part thereof, such as cut, shredded, grated or sliced cheese",xsd:string,,0.95,"Refers to ripened (including mould-ripened) cheese, including rind, or any part thereof"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,,fflo:hasSubcategory,blue cheese,fflo:FoodCategory,,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,,fflo:hasSubcategory,brie,fflo:FoodCategory,,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,,fflo:hasSubcategory,gouda,fflo:FoodCategory,,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,,fflo:hasSubcategory,havarti,fflo:FoodCategory,,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,,fflo:hasSubcategory,hard grating cheese,fflo:FoodCategory,,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,,fflo:hasSubcategory,Swiss cheese,fflo:FoodCategory,,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese"
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Rind of ripened cheese,fflo:FoodCategory,,fflo:hasDefinition,"Refers to the rind only of the cheese and the rind of the cheese is the exterior portion of the cheese mass that initially has the same composition as the interior portion of the cheese, but which may dry after brining and ripening",xsd:string,,0.95,Refers to the rind only of the cheese and the rind of the cheese is the exterior portion
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Cheese powder,fflo:FoodCategory,,fflo:hasDefinition,Dehydrated product prepared from a variety or processed cheese,xsd:string,,0.95,Dehydrated product prepared from a variety or processed cheese
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Cheese powder,fflo:FoodCategory,,fflo:hasDefinition,"Product is intended either to be reconstituted with milk or water to prepare a sauce, or used as-is as an ingredient",xsd:string,,0.95,Product is intended either to be reconstituted with milk or water to prepare a sauce
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Cheese powder,fflo:FoodCategory,,fflo:hasSubcategory,spray-dried cheese,fflo:FoodCategory,,0.95,Includes spray-dried cheese
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,,fkg:hasIngredient,citric acid,fkg:ChemicalIngredient,,0.95,coagulated by the addition of citric acid
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,,fkg:hasIngredient,lime juice,fkg:Ingredient,,0.95,from lemon or lime juice or of lactic acid from whey
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,,fkg:hasIngredient,lactic acid,fflo:Adulterant,,0.95,from lemon or lime juice or of lactic acid from whey
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,,fkg:hasIngredient,whey,fkg:Ingredient,,0.95,lactic acid from whey
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cottage cheese,fkg:Food,,fkg:hasIngredient,fruit,fkg:Ingredient,,0.7,may be flavoured or contain ingredients such as fruit
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cottage cheese,fkg:Food,,fkg:hasIngredient,meat,fkg:Ingredient,,0.7,"may be flavoured or contain ingredients such as fruit, vegetables or meat"
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cream cheese,fkg:Food,,fkg:hasIngredient,fruit,fkg:Ingredient,,0.7,may be flavoured or contain ingredients such as fruit
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cream cheese,fkg:Food,,fkg:hasIngredient,vegetables,fkg:Ingredient,,0.7,"may be flavoured or contain ingredients such as fruit, vegetables"
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cream cheese,fkg:Food,,fkg:hasIngredient,meat,fkg:Ingredient,,0.7,"may be flavoured or contain ingredients such as fruit, vegetables or meat"
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Ripened cheese,fkg:Food,,fflo:hasAdulterationMethod,Mould growth,fflo:AdulterationMethod,,0.6,ripening is accomplished primarily by the development of characteristic mould growth
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Edam,fkg:Food,,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,,0.95,"firm (e.g. edam, gouda)"
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Gouda,fkg:Food,,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,,0.95,"firm (e.g. edam, gouda)"
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cheddar,fkg:Food,,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,,0.95,hard (e.g. cheddar)
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cheese in brine,fkg:Food,,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,,0.95,"includes cheese in brine, which is a ripened semi-hard to soft cheese"
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Fat-based counterparts of dairy-based desserts,fkg:Food,,fflo:belongsToCategory,1.7,fflo:FoodCategory,,0.95,found in category 1.7
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Ice cream-like products made with vegetable fats,fkg:Food,,fkg:hasIngredient,vegetable fats,fkg:Ingredient,,0.95,made with vegetable fats
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Edible ices,fkg:Food,,fflo:hasDefinition,sherbet,fkg:Food,,0.95,"Edible ices, including sherbet and sorbet"
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Edible ices,fflo:FoodCategory,,fflo:hasDefinition,sorbet,fflo:FoodCategory,,0.95,"Edible ices, including sherbet and sorbet"
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Edible ices,fkg:Food,,fkg:hasIngredient,water,fkg:Ingredient,,0.95,water-based frozen desserts
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Frozen desserts containing primarily dairy ingredients,fkg:Food,,fflo:belongsToCategory,1.7,fflo:FoodCategory,,0.95,included in food category1.7
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Fruits and vegetables,fflo:FoodCategory,,fflo:hasSubcategory,4.1(Fruit),fflo:FoodCategory,,0.95,divided into two categories: 4.1(Fruit)
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Fruits and vegetables,fflo:FoodCategory,,fflo:hasSubcategory,4.2 (Vegetables),fflo:FoodCategory,,0.95,and 4.2 (Vegetables
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,,fflo:hasSubcategory,mushrooms and fungi,fflo:FoodCategory,,0.95,Vegetables (including mushrooms and fungi
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,,fflo:hasSubcategory,roots and tubers,fflo:FoodCategory,,0.95,roots and tubers
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,,fflo:hasSubcategory,pulses and legumes,fflo:FoodCategory,,0.95,pulses and legumes
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,,fflo:hasSubcategory,aloe vera,fflo:FoodCategory,,0.95,and aloe vera
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,,fflo:hasSubcategory,seaweeds,fflo:FoodCategory,,0.95,seaweeds
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,,fflo:hasSubcategory,nuts and seeds,fflo:FoodCategory,,0.95,and nuts and seeds
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Margarine,fkg:Food,,fflo:belongsToCategory,Fat spreads,fflo:FoodCategory,,0.95,margarine (a spreadable or fluid water-in-oil emulsion produced mainly from edible fats and oils)
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Margarine,fkg:Food,,fkg:hasIngredient,edible fats and oils,fkg:Ingredient,,0.95,produced mainly from edible fats and oils
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Butterine,fkg:Food,,fflo:belongsToCategory,Fat spreads,fflo:FoodCategory,,0.95,"butterine, a spreadable butter blend with vegetable oils"
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Butterine,fkg:Food,,fkg:hasIngredient,butter,fkg:Ingredient,,0.95,spreadable butter blend
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Butterine,fkg:Food,,fkg:hasIngredient,vegetable oils,fkg:Ingredient,,0.95,blend with vegetable oils
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Minarine,fkg:Food,,fflo:belongsToCategory,Fat spreads,fflo:FoodCategory,,0.95,minarine (a spreadable water-in- oil emulsion produced principally from water and edible fats and oils that are not solely derived from milk)
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Minarine,fkg:Food,,fkg:hasIngredient,water,fkg:Ingredient,,0.95,produced principally from water
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Minarine,fkg:Food,,fkg:hasIngredient,edible fats and oils,fkg:Ingredient,,0.95,produced principally from water and edible fats and oils
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,,fflo:belongsToCategory,Fat emulsions mainly of type oil-in-water,fflo:FoodCategory,,0.95,imitation milk (a fat-substituted milk produced from non-fat milk solids by addition of vegetable fats
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,,fkg:hasIngredient,non-fat milk solids,fkg:Ingredient,,0.95,produced from non-fat milk solids
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,,fkg:hasIngredient,vegetable fats,fkg:Ingredient,,0.95,by addition of vegetable fats
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,,fkg:hasIngredient,coconut oil,fkg:Ingredient,,0.95,"vegetable fats (coconut, safflower or corn oil)"
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,,fkg:hasIngredient,safflower oil,fkg:Ingredient,,0.95,"vegetable fats (coconut, safflower or corn oil)"
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,,fkg:hasIngredient,corn oil,fkg:Ingredient,,0.95,"vegetable fats (coconut, safflower or corn oil)"
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Non-dairy whipped cream,fkg:Food,,fflo:belongsToCategory,Fat emulsions mainly of type oil-in-water,fflo:FoodCategory,,0.95,non- dairy whipped cream
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Non-dairy toppings,fkg:Food,,fflo:belongsToCategory,Fat emulsions mainly of type oil-in-water,fflo:FoodCategory,,0.95,non-dairy toppings
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Vegetable cream,fkg:Food,,fflo:belongsToCategory,Fat emulsions mainly of type oil-in-water,fflo:FoodCategory,,0.95,vegetable cream
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Mayonnaise,fkg:Food,,fflo:belongsToCategory,12.6.1,fflo:FoodCategory,,0.95,Mayonnaise is included in food category 12.6.1
src_pdf_005_chunk_0034,src_pdf_005,markdown/appendix_a_4.md,pdf,34,sauerkraut,fkg:Food,,fflo:belongsToCategory,Fermented vegetable products,fflo:FoodCategory,,0.95,"products, kimchi and sauerkraut"
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,Processed vegetables,fflo:FoodCategory,,fflo:hasSubcategory,Frozen vegetables,fflo:FoodCategory,,0.95,4.2.2 Processed vegetables... 4.2.2.1 Frozen vegetables
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,Processed vegetables,fflo:FoodCategory,,fflo:hasSubcategory,Dried vegetables,fflo:FoodCategory,,0.95,4.2.2 Processed vegetables... 4.2.2.2 Dried vegetables
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,Frozen vegetables,fflo:FoodCategory,,fflo:hasDefinition,Fresh vegetables are usually blanched and frozen,xsd:string,,0.95,Fresh vegetables are usually blanched and frozen
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,Frozen vegetables,fflo:FoodCategory,,fflo:hasSubcategory,quick-frozen corn,fflo:FoodCategory,,0.95,Examples include quick-frozen corn
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,Frozen vegetables,fflo:FoodCategory,,fflo:hasSubcategory,quick-frozen French-fried potatoes,fflo:FoodCategory,,0.95,quick-frozen French-fried potatoes
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,quick frozen peas,fflo:FoodCategory,,fflo:hasSubcategory,Frozen vegetables,fflo:FoodCategory,,0.95,quick frozen peas
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,Dried vegetables,fflo:FoodCategory,,fflo:hasDefinition,Products in which the natural water content has been reduced below that critical for growth of microorganismswithout affecting the important nutrients,xsd:string,,0.95,Products in which the natural water content has been reduced below that critical for growth of microorganismswithout affecting the important nutrients
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,tomato powder,fflo:FoodCategory,,fflo:hasSubcategory,Dried vegetables,fflo:FoodCategory,,0.95,such as tomato powder
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,beet powder,fflo:FoodCategory,,fflo:appliesTo,Dried vegetables,fkg:Food,,0.95,and beet powder
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,dried potato flakes,fflo:FoodCategory,,fflo:appliesTo,Dried vegetables,fkg:Food,,0.95,such as dried potato flakes
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,dehydrated carrots,fflo:FoodCategory,,fflo:hasSubcategory,Dried vegetables,fflo:FoodCategory,,0.95,dehydrated carrots
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,dehydrated peas,fflo:FoodCategory,,fflo:hasSubcategory,Dried vegetables,fflo:FoodCategory,,0.95,or peas
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,dehydrated cabbage,fflo:FoodCategory,,fflo:hasSubcategory,Dried vegetables,fflo:FoodCategory,,0.95,or cabbage
src_pdf_005_chunk_0030,src_pdf_005,markdown/appendix_a_4.md,pdf,30,dehydrated mushroom,fflo:FoodCategory,,fflo:hasSubcategory,Dried vegetables,fflo:FoodCategory,,0.95,or mushroom
